id;title;address;zip;type;icon;color;costs;lat;lng;priority
11G11;Bernhard-Grzimek-Grundschule;Sewanstr. 184;10319;Grundschule;fa-building-o;blue;4040000;52.49572;13.51176;unbekannte Priorität
05Y04;Carl-Friedrich-von-Siemens-Gymnasium;Jungfernheideweg 79;13629;Gymnasium;fa-building-o;orange;8450000;52.54559;13.26983;Höchste Priorität
06G22;Giesensdorfer Grundschule;Ostpreußendamm 63;12207;Grundschule;fa-building-o;blue;4500000;52.422226;13.31101;unbekannte Priorität
08K13;Gemeinschaftsschule Campus Efeuweg;Efeuweg 34;12357;Integrierte Sekundarschule;fa-building-o;red;15520000;52.427206;13.47409;Priorität 2 oder 3
04Y06;Heinz-Berggruen-Gymnasium;Bayernallee 4;14052;Gymnasium;fa-building-o;blue;2160000;52.51103;13.26722;unbekannte Priorität
06G04;Erich-Kästner-Grundschule;Bachstelzenweg 2-8;14195;Grundschule;fa-building-o;blue;3660000;52.458141;13.283199;unbekannte Priorität
07K02;Carl-Zeiss-Schule;Barnetstr. 12-14;12305;Integrierte Sekundarschule;fa-building-o;blue;3200000;52.39571;13.40258;unbekannte Priorität
12G01;Havelmüller-Grundschule;Namslaustr. 49-57;13507;Grundschule;fa-building-o;blue;4040000;52.578512;13.284936;unbekannte Priorität
04G14;Reinhold-Otto-Grundschule;Leistikowstr. 7-8;14050;Grundschule;fa-building-o;orange;5170000;52.513329;13.268399;Priorität 2 oder 3
11K11;Paul-Schmidt-Schule (Integrierte Sekundarschule);Malchower Weg 54;13053;Integrierte Sekundarschule;fa-building-o;blue;4320000;52.55475;13.50438;unbekannte Priorität
12G14;Alfred-Brehm-Grundschule;Ascheberger Weg 8A;13507;Grundschule;fa-building-o;blue;3660000;52.57359;13.28368;unbekannte Priorität
12G21;Grundschule am Fließtal;Seebadstr. 42-43;13467;Grundschule;fa-building-o;blue;4120000;52.61528;13.32062;unbekannte Priorität
06K09;Gail-S.-Halvorsen-Integrierte Sekundarschule;Im Gehege 6;14195;Integrierte Sekundarschule;fa-building-o;red;12060000;52.459454;13.284371;Höchste Priorität
07G26;Grundschule im Taunusviertel;Wiesbadener Str. 20;12309;Grundschule;fa-building-o;blue;3640000;52.40019;13.41799;unbekannte Priorität
07G30;Annedore-Leber-Grundschule;Halker Zeile 137-149;12305;Grundschule;fa-building-o;orange;5190000;52.39757;13.40197;Priorität 2 oder 3
11G10;Schule im Ostseekarree (Grundschule);Barther Str. 27;13051;Grundschule;fa-building-o;blue;1580000;52.56409;13.50024;unbekannte Priorität
05G11;Robert-Reinick-Grundschule;Jungfernheideweg 33-48;13629;Grundschule;fa-building-o;blue;4340000;52.54065;13.27277;unbekannte Priorität
12Y04;Gabriele-von-Bülow-Gymnasium;Tile-Brügge-Weg 63;13509;Gymnasium;fa-building-o;orange;8690000;52.592148;13.297061;Priorität 2 oder 3
07K04;Theodor-Haubach-Schule;Grimmstr. 9-11;12305;Integrierte Sekundarschule;fa-building-o;red;12660000;52.398399;13.403988;Priorität 2 oder 3
11S05;Schule am grünen Grund;Herzbergstr. 79;10365;Übrige Förderschwerpunkte;fa-building-o;blue;660000;52.52822;13.50858;unbekannte Priorität
06G33;Friedrich-Drake-Schule;Drakestr. 80;12205;Grundschule;fa-building-o;blue;1190000;52.43254;13.30621;unbekannte Priorität
04Y08;Hildegard-Wegscheider-Gymnasium;Lassenstr. 16-20;14193;Gymnasium;fa-building-o;blue;4390000;52.485116;13.275931;unbekannte Priorität
07K03;Gustav-Heinemann-Schule;Waldsassener Str. 62;12279;Integrierte Sekundarschule;fa-building-o;blue;3200000;52.40662;13.34754;unbekannte Priorität
12G15;Hoffmann-von-Fallersleben-Grundschule;Ziekowstr. 80-88;13509;Grundschule;fa-building-o;blue;4530000;52.58744;13.29515;unbekannte Priorität
06Y11;Goethe-Gymnasium Lichterfelde;Drakestr. 72-75;12205;Gymnasium;fa-building-o;red;10030000;52.434929;13.305363;Höchste Priorität
11G31;Schmetterlings-Grundschule;Dolgenseestr. 60;10319;Grundschule;fa-building-o;green;0;52.49417;13.50546;unbekannte Priorität
12G19;Münchhausen-Grundschule;Artemisstr. 22-26;13469;Grundschule;fa-building-o;orange;5570000;52.60851;13.31718;Priorität 2 oder 3
08G31;Janusz-Korczak-Schule (Grundschule);Wildhüterweg 5;12353;Grundschule;fa-building-o;orange;8040000;52.42179;13.45659;Priorität 2 oder 3
06K08;Max-von-Laue-Schule;Dürerstr. 27;12203;Integrierte Sekundarschule;fa-building-o;blue;1100000;52.43725;13.305628;unbekannte Priorität
08K01;Walter-Gropius-Schule (Gemeinschaftsschule);Fritz-Erler-Allee 86;12351;Integrierte Sekundarschule;fa-building-o;red;17000000;52.42934;13.46355;Priorität 2 oder 3
11G23;Friedrichsfelder Grundschule;Lincolnstr. 67;10315;Grundschule;fa-building-o;blue;3320000;52.503;13.50355;unbekannte Priorität
06G29;Grundschule am Karpfenteich;Hildburghauser Str. 135;12209;Grundschule;fa-building-o;blue;4540000;52.417401;13.333982;unbekannte Priorität
11G21;Schule Am Faulen See;Degnerstr. 71;13053;Grundschule;fa-building-o;blue;1150000;52.5521;13.49837;unbekannte Priorität
04G22;Grunewald-Grundschule;Delbrückstr. 20A;14193;Grundschule;fa-building-o;blue;3890000;52.484525;13.281094;unbekannte Priorität
08G16;Hugo-Heimann-Schule;Hugo-Heimann-Str. 20;12353;Grundschule;fa-building-o;orange;5280000;52.42538;13.45705;Priorität 2 oder 3
09G04;Sonnenblumen-Schule (Grundschule);Radenzer Str. 16;12437;Grundschule;fa-building-o;blue;1500000;52.46163;13.48872;unbekannte Priorität
07G32;Bruno-H.-Bürgel-Grundschule;Rackebüller Weg 70;12305;Grundschule;fa-building-o;orange;6710000;52.404902;13.402536;Höchste Priorität
12G20;Grundschule am Vierrutenberg;Am Vierrutenberg 59-65;13469;Grundschule;fa-building-o;blue;2970000;52.617516;13.339396;unbekannte Priorität
11G17;Brodowin-Grundschule;Liebenwalder Str. 22;13055;Grundschule;fa-building-o;blue;4950000;52.53738;13.50067;unbekannte Priorität
06Y10;Lilienthal-Gymnasium;Ringstr. 2-3;12203;Gymnasium;fa-building-o;red;10470000;52.43595;13.31215;Höchste Priorität
06K06;Anna Essinger Gemeinschaftsschule;Tietzenweg 101;12203;Integrierte Sekundarschule;fa-building-o;orange;7000000;52.439089;13.309116;Höchste Priorität
12S06;Toulouse-Lautrec-Schule;Miraustr. 120-126;13509;Übrige Förderschwerpunkte;fa-building-o;orange;8940000;52.58901;13.30389;Höchste Priorität
06G26;Käthe-Kruse-Grundschule;Tietzenweg 108;12203;Grundschule;fa-building-o;blue;3150000;52.438186;13.310138;unbekannte Priorität
08G27;Oskar-Heinroth-Schule (Grundschule);Rohrdommelweg 1;12359;Grundschule;fa-building-o;orange;7950000;52.44057;13.47209;Priorität 2 oder 3
06G24;Grundschule unter den Kastanien;Kastanienstr. 6 -8;12209;Grundschule;fa-building-o;orange;5770000;52.42546;13.32527;Höchste Priorität
07G34;Marienfelder Schule (Grundschule);Erbendorfer Weg 13;12279;Grundschule;fa-building-o;orange;8530000;52.41209;13.35184;Höchste Priorität
04Y09;Walther-Rathenau-Gymnasium;Herbertstr. 2-6;14193;Gymnasium;fa-building-o;orange;6370000;52.49143;13.28135;Priorität 2 oder 3
11G08;Robinson-Grundschule;Wönnichstr. 7;10317;Grundschule;fa-building-o;blue;2700000;52.510047;13.50046;unbekannte Priorität
12G12;Borsigwalder Grundschule;Miraustr. 100;13509;Grundschule;fa-building-o;blue;2840000;52.58822;13.30561;unbekannte Priorität
04G24;Carl-Orff-Grundschule;Berkaer Str. 9-10;14199;Grundschule;fa-building-o;orange;6910000;52.47841;13.28709;Priorität 2 oder 3
12K06;Benjamin-Franklin-Schule (Integrierte Sekundarschule);Sommerfelder Str. 5-7;13509;Integrierte Sekundarschule;fa-building-o;orange;7170000;52.581447;13.300983;Priorität 2 oder 3
08K04;Heinrich-Mann-Schule;Gerlinger Str. 22;12353;Integrierte Sekundarschule;fa-building-o;orange;6880000;52.41578;13.43231;Priorität 2 oder 3
08G34;Lisa-Tetzner-Schule (Grundschule);Hasenhegerweg 12;12353;Grundschule;fa-building-o;orange;7370000;52.42254;13.44504;Priorität 2 oder 3
08S05;Schule am Hasenhegerweg;Hasenhegerweg 12;12353;"Förderschwerp.""Lernen""";fa-building-o;green;0;52.42254;13.44504;Höchste Priorität
12Y07;Romain-Rolland-Gymnasium;Place Moliere 4;13469;Gymnasium;fa-building-o;red;16370000;52.598998;13.317865;Priorität 2 oder 3
12S01;Stötzner-Schule;Tietzstr. 26-28;13509;"Förderschwerp.""Lernen""";fa-building-o;blue;3470000;52.584273;13.304873;unbekannte Priorität
11K09;Philipp-Reis-Schule (Integrierte Sekundarschule);Werneuchener Str. 15;13055;Integrierte Sekundarschule;fa-building-o;orange;5060000;52.53952;13.49572;Priorität 2 oder 3
06G23;Kronach-Grundschule;Moltkestr. 24-26;12203;Grundschule;fa-building-o;orange;8280000;52.44167;13.313098;Höchste Priorität
12G28;Grundschule in den Rollbergen;Waldshuter Zeile 6;13469;Grundschule;fa-building-o;orange;6230000;52.609905;13.335731;Priorität 2 oder 3
06Y12;Willi-Graf-Gymnasium;Ostpreußendamm 166;12207;Gymnasium;fa-building-o;orange;7300000;52.43469;13.32096;Höchste Priorität
08Y05;Leonardo-da-Vinci-Gymnasium;Haewererweg 35;12349;Gymnasium;fa-building-o;blue;1750000;52.41623;13.42658;unbekannte Priorität
07G36;Grundschule am Dielingsgrund;Dielingsgrund 35;12305;Grundschule;fa-building-o;orange;7040000;52.41166;13.40863;Priorität 2 oder 3
08G22;Schule am Regenweiher (Grundschule);Johannisthaler Chaussee 328;12351;Grundschule;fa-building-o;orange;5490000;52.42985;13.45178;Priorität 2 oder 3
09A05;Treptow-Kolleg;Kiefholzstr. 274;12437;Volkshochschul-Kolleg;fa-building-o;blue;4170000;52.46818;13.48463;unbekannte Priorität
09S06;6. Schule;Köpenicker Landstr. 185A;12437;Grundschule;fa-building-o;blue;3240000;52.473436;13.48707;unbekannte Priorität
08G26;Christoph-Ruden-Schule (Grundschule);An den Achterhöfen 13;12349;Grundschule;fa-building-o;orange;6530000;52.421067;13.435095;Priorität 2 oder 3
07K05;Solling-Schule;Alt-Marienfelde 52;12277;Integrierte Sekundarschule;fa-building-o;red;13740000;52.41397;13.36527;Höchste Priorität
11Y10;Manfred-von-Ardenne-Gymnasium;Werneuchener Str. 27-28;13055;Gymnasium;fa-building-o;red;10660000;52.54188;13.49242;Priorität 2 oder 3
04G09;Erwin-von-Witzleben-Grundschule;Halemweg 34;13627;Grundschule;fa-building-o;blue;2840000;52.53967;13.2873;unbekannte Priorität
04G23;Alt-Schmargendorf-Grundschule;Reichenhaller Str. 8;14199;Grundschule;fa-building-o;red;10810000;52.477085;13.293432;Höchste Priorität
11G05;Grundschule auf dem lichten Berg;Atzpodienstr. 19;10365;Grundschule;fa-building-o;blue;2080000;52.51686;13.49421;unbekannte Priorität
11K10;Grüner Campus Malchow (Gemeinschaftsschule);Malchower Chaussee 2;13051;Integrierte Sekundarschule;fa-building-o;red;11830000;52.569831;13.479469;Priorität 2 oder 3
06G27;Grundschule am Königsgraben;Gallwitzallee 136-144;12249;Grundschule;fa-building-o;blue;4380000;52.42303;13.34815;unbekannte Priorität
07G28;Kiepert-Grundschule;Prechtlstr. 21-23;12277;Grundschule;fa-building-o;orange;9350000;52.41591;13.37327;Priorität 2 oder 3
07S03;Steinwald-Schule;Hanielweg 7-9;12277;"Förderschwerp.""Geistige Entwicklung""";fa-building-o;green;0;52.41783;13.36458;unbekannte Priorität
11G19;Obersee-Grundschule;Roedernstr. 69-72;13053;Grundschule;fa-building-o;green;0;52.543711;13.488079;unbekannte Priorität
08S07;Schule am Bienwaldring;Breitunger Weg 1;12349;"Förderschwerp.""Geistige Entwicklung""";fa-building-o;orange;6840000;52.42178;13.42537;Priorität 2 oder 3
03G35;Platanengrundschule;Hauptstr. 20;13159;Grundschule;fa-building-o;blue;1350000;52.618258;13.389549;unbekannte Priorität
08G29;Wetzlar-Schule (Grundschule);Tischlerzeile 34;12351;Grundschule;fa-building-o;orange;5070000;52.43092;13.44294;Priorität 2 oder 3
11Y11;Immanuel-Kant-Gymnasium;Lückstr. 63;10317;Gymnasium;fa-building-o;orange;7240000;52.501956;13.489635;Priorität 2 oder 3
09G03;Schule am Heidekampgraben (Grundschule);Hänselstr. 14;12437;Grundschule;fa-building-o;blue;1900000;52.46872;13.47837;unbekannte Priorität
04K08;Peter-Ustinov-Schule;Kuno-Fischer-Str. 22-26;14057;Integrierte Sekundarschule;fa-building-o;blue;2530000;52.505241;13.290548;unbekannte Priorität
08S09;Schule an der Windmühle;Buckower Damm 176;12349;Integrierte Sekundarschule;fa-building-o;blue;2530000;52.42741;13.43451;unbekannte Priorität
04K07;Integrierte Sekundarschule Wilmersdorf;Kranzer Str. 3;14199;Integrierte Sekundarschule;fa-building-o;orange;8520000;52.482808;13.296098;Priorität 2 oder 3
08G30;Schule am Sandsteinweg (Grundschule);Hornblendeweg 2;12349;Grundschule;fa-building-o;orange;7650000;52.41829;13.40469;Priorität 2 oder 3
06G16;Rothenburg-Grundschule;Rothenburgstr. 18;12165;Grundschule;fa-building-o;blue;30000;52.45398;13.31302;unbekannte Priorität
06Y09;Fichtenberg-Oberschule;Rothenburgstr. 18;12165;Gymnasium;fa-building-o;green;0;52.45398;13.31302;unbekannte Priorität
06G31;Grundschule an der Bäke;Haydnstr. 15;12203;Grundschule;fa-building-o;orange;8200000;52.447783;13.318838;Höchste Priorität
11K04;Gutenberg-Schule;Sandinostr. 10;13055;Integrierte Sekundarschule;fa-building-o;orange;6250000;52.53573;13.48743;Priorität 2 oder 3
06K04;Bröndby-Schule (Integrierte Sekundarschule);Dessauerstr. 63;12249;Integrierte Sekundarschule;fa-building-o;red;15120000;52.428237;13.345888;Höchste Priorität
03G21;Grundschule unter den Bäumen;Alt-Blankenburg 26;13129;Grundschule;fa-building-o;blue;2940000;52.592262;13.454422;unbekannte Priorität
06G21;Paul-Schneider-Grundschule;Seydlitzstr. 30-34;12249;Grundschule;fa-building-o;orange;5380000;52.431002;13.341243;Priorität 2 oder 3
12G30;Reineke-Fuchs-Grundschule;Foxweg 15;13403;Grundschule;fa-building-o;orange;6200000;52.574;13.30985;Priorität 2 oder 3
03G33;Jeanne-Barez-Schule (Grundschule);Hauptstr. 66;13127;Grundschule;fa-building-o;blue;1940000;52.60417;13.43415;unbekannte Priorität
12S04;Schule am Park;Eichborndamm 276-284;13437;"Förderschwerp.""Geistige Entwicklung""";fa-building-o;blue;4700000;52.594285;13.330313;unbekannte Priorität
03G40;Schule am Birkenhof;Arnouxstr. 18;13127;Grundschule;fa-building-o;blue;1640000;52.60791;13.42388;unbekannte Priorität
06S05;J.-A.-Zeune-Schule für Blinde und Berufsfachschule Dr. Silex;Rothenburgstr. 14;12165;Berufsschule mit sonderpäd. Aufgaben;fa-building-o;orange;6230000;52.455569;13.315047;Höchste Priorität
06Y06;Beethoven-Oberschule;Barbarastr. 9;12249;Gymnasium;fa-building-o;red;14610000;52.43293;13.34283;Höchste Priorität
08G35;Schule in der Köllnischen Heide (Grundschule);Hänselstr. 6;12057;Grundschule;fa-building-o;orange;6650000;52.4666;13.4721;Höchste Priorität
11G07;Hermann-Gmeiner-Grundschule;Harnackstr. 17;10365;Grundschule;fa-building-o;green;0;52.5101;13.48594;unbekannte Priorität
08G13;Bruno-Taut-Schule (Grundschule);Bruno-Taut-Ring 9C;12359;Grundschule;fa-building-o;blue;4530000;52.44095;13.44886;unbekannte Priorität
04G13;Nehring-Grundschule;Nehringstr. 9-10;14059;Grundschule;fa-building-o;red;12330000;52.514893;13.293865;Priorität 2 oder 3
12K12;Campus Hannah Höch (Gemeinschaftsschule);Finsterwalder Str. 52-56;13435;Integrierte Sekundarschule;fa-building-o;red;11180000;52.60028;13.34229;Priorität 2 oder 3
11G18;Grundschule am Wilhelmsberg;Sandinostr. 8;13055;Grundschule;fa-building-o;blue;4770000;52.537206;13.483664;unbekannte Priorität
04G21;Halensee-Grundschule;Joachim-Friedrich-Str. 35-36;10711;Grundschule;fa-building-o;orange;6620000;52.49993;13.2961;Priorität 2 oder 3
04G02;Lietzensee-Grundschule;Witzlebenstr. 34;14057;Grundschule;fa-building-o;blue;4350000;52.5094;13.29502;unbekannte Priorität
03G20;Grundschule im Moselviertel;Brodenbacher Weg 31;13088;Grundschule;fa-building-o;blue;2930000;52.559028;13.475454;unbekannte Priorität
09K07;Sophie-Brahe-Schule (Gemeinschaftsschule);Am Plänterwald 17-23;12435;Integrierte Sekundarschule;fa-building-o;orange;5940000;52.48171;13.47804;Priorität 2 oder 3
12K02;Bettina-von-Arnim-Schule;Senftenberger Ring 49;13435;Integrierte Sekundarschule;fa-building-o;red;18520000;52.60511;13.35859;Höchste Priorität
06Y07;Paulsen-Gymnasium;Gritznerstr. 57;12163;Gymnasium;fa-building-o;orange;9530000;52.46219;13.314388;Höchste Priorität
11G03;Grundschule im Gutspark;Josef-Orlopp-Str. 20;10367;Grundschule;fa-building-o;blue;1580000;52.52237;13.48307;unbekannte Priorität
12K03;Max-Beckmann-Schule (Integrierte Sekundarschule);Auguste-Viktoria-Allee 37;13403;Integrierte Sekundarschule;fa-building-o;orange;9370000;52.57153;13.31463;Priorität 2 oder 3
11G02;Grundschule am Roederplatz;Bernhard-Bästlein-Str. 22;10367;Grundschule;fa-building-o;blue;4900000;52.52899;13.48214;unbekannte Priorität
12G33;Lauterbach-Grundschule;Senftenberger Ring 41;13435;Grundschule;fa-building-o;orange;9550000;52.603879;13.359443;Priorität 2 oder 3
12S03;Lauterbach-Schule;Senftenberger Ring 41;13435;Übrige Förderschwerpunkte;fa-building-o;blue;750000;52.603879;13.359443;unbekannte Priorität
08S08;Schilling-Schule;Paster-Behrens-Str. 81;12359;Übrige Förderschwerpunkte;fa-building-o;red;11040000;52.442637;13.444198;Priorität 2 oder 3
03G44;Georg-Zacharias-Grundschule;Sulzfelder Str. 15;13088;Grundschule;fa-building-o;blue;1800000;52.55219;13.47502;unbekannte Priorität
04K06;Schule am Schloss (Integrierte Sekundarschule);Schloßstr. 55A;14059;Integrierte Sekundarschule;fa-building-o;red;12530000;52.5161;13.29812;Priorität 2 oder 3
11G16;Schule an der Victoriastadt;Nöldnerstr. 44;10317;Grundschule;fa-building-o;blue;2450000;52.50159;13.48054;unbekannte Priorität
04G11;Helmuth-James-von-Moltke-Grundschule;Heckerdamm 221;13627;Grundschule;fa-building-o;blue;4440000;52.53903;13.30104;unbekannte Priorität
12G10;Peter-Witte-Grundschule;Rathauspromenade 75;13437;Grundschule;fa-building-o;orange;6200000;52.5863;13.33039;Priorität 2 oder 3
11K02;Mildred-Harnack-Schule;Schulze-Boysen-Str. 12;10365;Integrierte Sekundarschule;fa-building-o;orange;8280000;52.511321;13.481213;Priorität 2 oder 3
04G12;Schinkel-Grundschule;Nithackstr. 8;10585;Grundschule;fa-building-o;orange;7530000;52.51782;13.29876;Priorität 2 oder 3
11S06;Selma-Lagerlöf-Schule;Bernhard-Bästlein-Str. 56;10367;Übrige Förderschwerpunkte;fa-building-o;orange;5480000;52.53183;13.47998;Priorität 2 oder 3
12K07;Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau;Alt-Wittenau 8-12;13437;Integrierte Sekundarschule;fa-building-o;red;10670000;52.58995;13.33545;Priorität 2 oder 3
12G27;Chamisso-Grundschule;Senftenberger Ring 27;13435;Grundschule;fa-building-o;orange;5810000;52.60169;13.35807;Priorität 2 oder 3
11K06;Schule am Rathaus;Rathausstr. 8;10367;Integrierte Sekundarschule;fa-building-o;blue;3250000;52.515892;13.48038;unbekannte Priorität
12Y08;Thomas-Mann-Gymnasium;Königshorster Str. 10;13439;Gymnasium;fa-building-o;red;16100000;52.59848;13.35224;Höchste Priorität
08K12;Kepler-Schule;Zwillingestr. 21;12057;Integrierte Sekundarschule;fa-building-o;blue;4950000;52.46737;13.46477;unbekannte Priorität
04G19;Grundschule am Rüdesheimer Platz;Rüdesheimer Str. 24-30;14197;Grundschule;fa-building-o;orange;7900000;52.47113;13.31312;Priorität 2 oder 3
02G11;Thalia-Grundschule;Alt-Stralau 34;10245;Grundschule;fa-building-o;blue;650000;52.492881;13.476151;unbekannte Priorität
08G20;Sonnen-Schule (Grundschule);Dammweg 228;12057;Grundschule;fa-building-o;blue;4060000;52.47197;13.46714;unbekannte Priorität
04K05;Paula-Fürst-Schule (Gemeinschaftsschule);Sybelstr. 20-21;10629;Integrierte Sekundarschule;fa-building-o;orange;5350000;52.50227;13.30194;Priorität 2 oder 3
06G20;Alt-Lankwitzer Grundschule;Schulstr. 17-21;12247;Grundschule;fa-building-o;blue;4600000;52.437023;13.351096;unbekannte Priorität
06S03;Peter-Frankenfeld-Schule;Wedellstr. 26;12247;"Förderschwerp.""Geistige Entwicklung""";fa-building-o;blue;2100000;52.43515;13.35522;unbekannte Priorität
06G28;Ludwig-Bechstein-Grundschule;Halbauer Weg 25;12249;Grundschule;fa-building-o;orange;5790000;52.43255;13.36236;Priorität 2 oder 3
06G15;Dunant-Grundschule;Gritznerstr. 19-23;12163;Grundschule;fa-building-o;orange;5880000;52.46486;13.31818;Höchste Priorität
08Y03;Albert-Einstein-Gymnasium;Parchimer Allee 109;12359;Gymnasium;fa-building-o;red;15780000;52.44553;13.44245;Priorität 2 oder 3
04Y04;Gottfried-Keller-Gymnasium;Olbersstr. 38;10589;Gymnasium;fa-building-o;red;13390000;52.52888;13.3022;Priorität 2 oder 3
04K09;Otto-von-Guericke-Schule (Integrierte Sekundarschule);Eisenzahnstr. 47-48;10709;Integrierte Sekundarschule;fa-building-o;red;11540000;52.49276;13.30516;Priorität 2 oder 3
06Y13;Gymnasium Steglitz;Heesestr. 15;12169;Gymnasium;fa-building-o;orange;6690000;52.45671;13.32644;Höchste Priorität
11S02;Schule am Fennpfuhl;Alfred-Jung-Str. 19;10369;"Förderschwerp.""Lernen""";fa-building-o;blue;4400000;52.52392;13.4769;unbekannte Priorität
06K03;Kopernikus-Schule (Integrierte Sekundarschule);Lepsiusstr. 24-28;12163;Integrierte Sekundarschule;fa-building-o;orange;7190000;52.4643;13.32069;Höchste Priorität
08K06;Fritz-Karsen-Schule (Gemeinschaftsschule);Onkel-Bräsig-Str. 76-78;12359;Integrierte Sekundarschule;fa-building-o;red;18380000;52.44865;13.44389;Priorität 2 oder 3
04G08;Mierendorff-Grundschule;Mierendorffstr. 20-24;10589;Grundschule;fa-building-o;orange;9500000;52.523791;13.303338;Priorität 2 oder 3
04G20;Katharina-Heinroth-Grundschule;Münstersche Str. 15-17;10709;Grundschule;fa-building-o;orange;8720000;52.494;13.30619;Priorität 2 oder 3
12G11;Ringelnatz-Grundschule;Wilhelm-Gericke-Str. 7;13437;Grundschule;fa-building-o;blue;3840000;52.5861;13.33753;unbekannte Priorität
12G09;Grundschule an der Peckwisch;Tornower Weg 26-34;13439;Grundschule;fa-building-o;blue;4640000;52.59299;13.34869;unbekannte Priorität
12G29;Hermann-Schulz-Grundschule;Kienhorststr. 67-79;13403;Grundschule;fa-building-o;orange;7060000;52.57359;13.32554;Priorität 2 oder 3
06Y08;Hermann-Ehlers-Oberschule;Elisenstr. 3-4;12169;Gymnasium;fa-building-o;red;10150000;52.45297;13.33373;Höchste Priorität
12G32;Charlie-Chaplin-Grundschule;Wilhelmsruher Damm 90-94;13439;Grundschule;fa-building-o;blue;2840000;52.59744;13.36465;unbekannte Priorität
06K10;Helene-Lange-Schule (Integrierte Sekundarschule);Lauenburger Str. 110;12169;Integrierte Sekundarschule;fa-building-o;orange;7550000;52.4528;13.33586;Priorität 2 oder 3
11S12;Nils-Holgersson-Schule;Otto-Marquardt-Str. 12-14;10369;"Förderschwerp.""Geistige Entwicklung""";fa-building-o;green;0;52.53405;13.47214;unbekannte Priorität
12G26;Märkische Grundschule;Dannenwalder Weg 163-165;13439;Grundschule;fa-building-o;blue;4850000;52.5952;13.36016;unbekannte Priorität
07G37;Ikarus-Grundschule;Körtingstr. 45;12107;Grundschule;fa-building-o;orange;6900000;52.43363;13.38389;Priorität 2 oder 3
08K03;Otto-Hahn-Schule;Buschkrugallee 63;12359;Integrierte Sekundarschule;fa-building-o;blue;3240000;52.45809;13.449;unbekannte Priorität
11S07;Carl-von-Linné-Schule;Paul-Junius-Str. 15;10367;Berufsschule mit sonderpäd. Aufgaben;fa-building-o;blue;1280000;52.5217;13.47301;unbekannte Priorität
04S02;Arno-Fuchs-Schule;Richard-Wagner-Str. 30;10585;"Förderschwerp.""Geistige Entwicklung""";fa-building-o;blue;3840000;52.51489;13.30717;unbekannte Priorität
07G17;Stechlinsee-Grundschule;Rheingaustr. 7;12161;Grundschule;fa-building-o;blue;2800000;52.46934;13.32242;unbekannte Priorität
06G32;Grundschule am Stadtpark Steglitz;Karl-Stieler-Str. 10-11;12167;Grundschule;fa-building-o;blue;2760000;52.449314;13.34298;unbekannte Priorität
08K11;Alfred-Nobel-Schule;Britzer Damm 164;12347;Integrierte Sekundarschule;fa-building-o;blue;2190000;52.448;13.43469;unbekannte Priorität
07Y03;Rheingau-Gymnasium;Schwalbacher Str. 3-4;12161;Gymnasium;fa-building-o;red;10360000;52.470206;13.322611;Priorität 2 oder 3
02G08;Grundschule am Traveplatz;Jessnerstr. 24-32;10247;Grundschule;fa-building-o;blue;3040000;52.511492;13.471855;unbekannte Priorität
12G07;Mark-Twain-Grundschule;Auguste-Viktoria-Allee 95;13403;Grundschule;fa-building-o;blue;4890000;52.56864;13.3264;unbekannte Priorität
07Y04;Paul-Natorp-Gymnasium;Goßlerstr. 13-15;12161;Gymnasium;fa-building-o;green;0;52.46939;13.32431;unbekannte Priorität
02G04;Pettenkofer-Grundschule;Pettenkoferstr. 20-24;10247;Grundschule;fa-building-o;orange;5070000;52.518656;13.471;Priorität 2 oder 3
04S06;Finkenkrug-Schule;Mannheimer Str. 21-22;10713;"Förderschwerp.""Geistige Entwicklung""";fa-building-o;blue;1780000;52.48448;13.31606;unbekannte Priorität
07G16;Ruppin-Grundschule;Offenbacher Str. 5A;14197;Grundschule;fa-building-o;red;12860000;52.47538;13.32137;Höchste Priorität
04Y03;Sophie-Charlotte-Gymnasium;Sybelstr. 2;10629;Gymnasium;fa-building-o;orange;7210000;52.5023;13.31237;Priorität 2 oder 3
08G19;Herman-Nohl-Schule (Grundschule);Hannemannstr. 69;12347;Grundschule;fa-building-o;blue;1960000;52.455159;13.43894;unbekannte Priorität
08S03;Herman-Nohl-Schule;Hannemannstr. 69;12347;"Förderschwerp.""Lernen""";fa-building-o;green;0;52.455159;13.43894;unbekannte Priorität
07G27;Rudolf-Hildebrand-Grundschule;Friedenstr. 23-25;12107;Grundschule;fa-building-o;orange;8980000;52.43886;13.3855;Priorität 2 oder 3
02G34;34. Schule (Grundschule);Scharnweberstr. 19;10247;Grundschule;fa-building-o;blue;270000;52.51279;13.46783;unbekannte Priorität
11G01;Sonnenuhr-Grundschule;Franz-Jacob-Str. 33;10369;Grundschule;fa-building-o;blue;3670000;52.52933;13.46695;unbekannte Priorität
11Y02;Johann-Gottfried-Herder-Gymnasium;Franz-Jacob-Str. 8;10369;Gymnasium;fa-building-o;blue;1480000;52.52671;13.467245;unbekannte Priorität
06G14;Sachsenwald-Grundschule;Sachsenwaldstr. 20-21;12157;Grundschule;fa-building-o;blue;3490000;52.46151;13.3354;unbekannte Priorität
04Y07;Friedrich-Ebert-Gymnasium;Blissestr. 22;10713;Gymnasium;fa-building-o;orange;8430000;52.484621;13.319289;Höchste Priorität
03G43;Grundschule Wilhelmsruh;Lessingstr. 44;13158;Grundschule;fa-building-o;blue;2100000;52.5903;13.36421;unbekannte Priorität
